"lead_id","area_id","price_min","price_max","category_id","property_id"
756,0,NULL,NULL,NULL,161218
757,0,NULL,NULL,NULL,160448
758,0,NULL,NULL,NULL,159976
759,0,NULL,NULL,NULL,161120
760,0,NULL,NULL,NULL,161282
761,61,NULL,NULL,1,0
762,0,NULL,NULL,NULL,0
763,0,NULL,NULL,NULL,81085
764,0,NULL,NULL,NULL,161220
765,11,NULL,NULL,1,0
766,13,NULL,NULL,1,0
767,65,NULL,NULL,7,0
768,0,NULL,NULL,NULL,161261
769,0,NULL,NULL,NULL,157135
770,0,NULL,NULL,NULL,161010
771,0,NULL,NULL,NULL,161252
772,0,NULL,NULL,NULL,160644
773,0,NULL,NULL,8,0
774,0,NULL,NULL,NULL,160992
775,0,NULL,NULL,NULL,161204
776,13,NULL,NULL,1,0
777,0,NULL,NULL,NULL,161076
778,0,NULL,NULL,NULL,160439
779,0,NULL,NULL,NULL,160998
780,0,NULL,NULL,NULL,161281
781,0,NULL,NULL,NULL,160900
782,0,NULL,NULL,NULL,161233
783,0,NULL,NULL,NULL,161049
784,0,NULL,NULL,NULL,158151
785,0,NULL,NULL,NULL,158151
786,0,NULL,NULL,NULL,161026
787,0,NULL,NULL,NULL,132880
788,66,NULL,NULL,1,0
789,0,NULL,NULL,NULL,161049
790,0,NULL,NULL,NULL,159554
791,0,NULL,NULL,NULL,159982
792,0,NULL,NULL,NULL,161246
793,0,NULL,NULL,NULL,161217
794,0,NULL,NULL,46,0
795,0,NULL,NULL,NULL,159554
796,0,NULL,NULL,NULL,161292
797,0,NULL,NULL,NULL,160445
798,0,NULL,NULL,NULL,160805
799,74,NULL,NULL,1,0
800,0,NULL,NULL,NULL,158575
801,0,NULL,NULL,NULL,156168
802,0,NULL,NULL,NULL,160074
803,0,NULL,NULL,NULL,160802
804,0,NULL,NULL,NULL,161282
805,13,NULL,NULL,1,0
806,36,NULL,NULL,1,0
807,0,NULL,NULL,NULL,0
808,0,NULL,NULL,NULL,161043
809,0,NULL,NULL,NULL,159775
810,0,NULL,NULL,NULL,161021
811,0,NULL,NULL,NULL,161107
812,0,NULL,NULL,NULL,161281
813,0,NULL,NULL,NULL,161053
814,0,NULL,NULL,NULL,161127
815,0,NULL,NULL,NULL,160900
816,0,NULL,NULL,NULL,160992
817,0,NULL,NULL,NULL,160794
818,13,NULL,NULL,1,0
819,0,NULL,NULL,NULL,161147
820,21,NULL,NULL,1,0
821,0,NULL,NULL,NULL,0
822,0,NULL,NULL,NULL,0
823,0,NULL,NULL,1,0
824,0,NULL,NULL,NULL,161185
825,0,NULL,NULL,NULL,161142
826,30,NULL,NULL,1,0
827,0,NULL,NULL,NULL,158865
828,13,NULL,NULL,46,0
829,33,NULL,NULL,46,0
830,0,NULL,NULL,NULL,161039
831,0,NULL,NULL,NULL,160087
832,65,NULL,NULL,46,0
833,0,NULL,NULL,NULL,0
834,0,NULL,NULL,NULL,160781
835,0,NULL,NULL,NULL,161199
836,0,NULL,NULL,NULL,161081
837,0,NULL,NULL,NULL,160781
838,0,NULL,NULL,NULL,161037
839,0,NULL,NULL,NULL,160834
840,0,NULL,NULL,NULL,160834
841,44,NULL,NULL,1,0
842,0,NULL,NULL,NULL,161185
843,0,NULL,NULL,NULL,161281
844,0,NULL,NULL,NULL,161171
845,0,NULL,NULL,NULL,161153
846,0,NULL,NULL,NULL,158339
847,0,NULL,NULL,NULL,0
848,0,NULL,NULL,NULL,161185
849,0,NULL,NULL,NULL,161197
850,0,NULL,NULL,NULL,160966
851,0,NULL,NULL,NULL,0
852,0,NULL,NULL,NULL,157871
853,0,NULL,NULL,NULL,159770
854,0,NULL,NULL,NULL,161246
855,0,NULL,NULL,NULL,161246
856,0,NULL,NULL,NULL,161246
857,13,NULL,NULL,7,0
858,0,NULL,NULL,NULL,161184
859,0,NULL,NULL,NULL,161299
860,0,NULL,NULL,7,0
861,0,NULL,NULL,NULL,161138
862,32,NULL,NULL,1,0
863,0,NULL,NULL,NULL,158948
864,0,NULL,NULL,NULL,0
865,0,NULL,NULL,NULL,0
866,33,NULL,NULL,1,0
867,0,NULL,NULL,NULL,161281
868,0,NULL,NULL,NULL,160968
869,65,NULL,NULL,46,0
870,0,NULL,NULL,NULL,160830
871,0,NULL,NULL,NULL,161215
872,0,NULL,NULL,NULL,0
873,0,NULL,NULL,NULL,161246
874,0,NULL,NULL,NULL,123633
875,0,NULL,NULL,NULL,160017
876,0,NULL,NULL,NULL,161246
877,0,NULL,NULL,NULL,161212
878,65,NULL,NULL,46,0
879,27,NULL,NULL,46,160605
880,0,NULL,NULL,NULL,158553
881,0,NULL,NULL,NULL,160644
882,0,NULL,NULL,NULL,160879
883,0,NULL,NULL,NULL,145757
884,0,NULL,NULL,NULL,161281
885,0,NULL,NULL,NULL,159949
886,0,NULL,NULL,NULL,161226
887,0,NULL,NULL,NULL,0
888,0,NULL,NULL,NULL,0
889,0,NULL,NULL,NULL,160788
890,33,NULL,NULL,1,0
891,0,NULL,NULL,NULL,161178
892,0,NULL,NULL,NULL,128423
893,0,NULL,NULL,NULL,160869
894,0,NULL,NULL,NULL,158348
895,0,NULL,NULL,NULL,161220
896,0,NULL,NULL,NULL,161209
897,0,NULL,NULL,NULL,161273
898,0,NULL,NULL,NULL,161178
899,0,NULL,NULL,NULL,160830
900,0,NULL,NULL,NULL,158609
901,0,NULL,NULL,NULL,128423
902,0,NULL,NULL,NULL,160386
903,0,NULL,NULL,NULL,161113
904,0,NULL,NULL,1,0
905,0,NULL,NULL,1,0
906,0,NULL,NULL,NULL,160830
907,0,NULL,NULL,NULL,154618
908,0,NULL,NULL,NULL,160017
909,0,NULL,NULL,NULL,161113
910,0,NULL,NULL,NULL,161185
911,0,NULL,NULL,NULL,161209
912,0,NULL,NULL,NULL,161053
913,0,NULL,NULL,NULL,161178
914,0,NULL,NULL,NULL,161273
915,0,NULL,NULL,NULL,160998
916,0,NULL,NULL,NULL,137358
917,0,NULL,NULL,NULL,0
918,13,NULL,NULL,1,0
919,0,NULL,NULL,NULL,161082
920,13,NULL,NULL,1,0
921,0,NULL,NULL,NULL,161021
922,0,NULL,NULL,NULL,158874
923,0,NULL,NULL,NULL,160989
924,0,NULL,NULL,NULL,160630
925,0,NULL,NULL,NULL,161012
926,0,NULL,NULL,NULL,161199
927,0,NULL,NULL,NULL,161199
928,0,NULL,NULL,NULL,161281
929,0,NULL,NULL,NULL,161113
930,0,NULL,NULL,NULL,155650
931,0,NULL,NULL,NULL,155650
932,0,NULL,NULL,NULL,160448
933,0,NULL,NULL,NULL,160448
934,0,NULL,NULL,NULL,161166
935,0,NULL,NULL,NULL,155650
936,0,NULL,NULL,NULL,155650
937,0,NULL,NULL,NULL,161113
938,0,NULL,NULL,NULL,160834
939,0,NULL,NULL,NULL,0
940,0,NULL,NULL,NULL,160619
941,0,NULL,NULL,NULL,159976
942,0,NULL,NULL,NULL,159976
943,0,NULL,NULL,NULL,161025
944,0,NULL,NULL,NULL,161198
945,0,NULL,NULL,NULL,160952
946,0,NULL,NULL,NULL,160830
947,0,NULL,NULL,NULL,161198
948,0,NULL,NULL,NULL,161206
949,0,NULL,NULL,NULL,161225
950,0,NULL,NULL,NULL,161212
951,0,NULL,NULL,NULL,160841
952,0,NULL,NULL,NULL,161162
953,0,NULL,NULL,NULL,161316
954,0,NULL,NULL,NULL,160830
955,0,NULL,NULL,NULL,153812
956,58,NULL,NULL,46,0
957,0,NULL,NULL,NULL,160010
958,0,NULL,NULL,NULL,160010
959,0,NULL,NULL,NULL,160802
960,0,NULL,NULL,NULL,161290
961,0,NULL,NULL,NULL,161233
962,0,NULL,NULL,NULL,161199
963,0,NULL,NULL,NULL,160074
964,0,NULL,NULL,NULL,159925
965,0,NULL,NULL,NULL,160830
966,0,NULL,NULL,NULL,0
967,0,NULL,NULL,NULL,161147
968,0,NULL,NULL,NULL,161277
969,0,NULL,NULL,NULL,160821
970,0,NULL,NULL,NULL,161290
971,0,NULL,NULL,NULL,161006
972,65,NULL,NULL,7,0
973,0,NULL,NULL,NULL,161287
974,0,NULL,NULL,NULL,160995
975,0,NULL,NULL,NULL,125899
976,0,NULL,NULL,NULL,155674
977,0,NULL,NULL,NULL,161138
978,0,NULL,NULL,NULL,0
979,0,NULL,NULL,NULL,0
980,0,NULL,NULL,NULL,161185
981,0,NULL,NULL,7,0
982,0,NULL,NULL,NULL,157575
983,0,NULL,NULL,NULL,160750
984,11,NULL,NULL,7,0
985,0,NULL,NULL,NULL,161290
986,0,NULL,NULL,NULL,161285
987,0,NULL,NULL,NULL,161026
988,21,NULL,NULL,1,0
989,0,NULL,NULL,NULL,161268
990,0,NULL,NULL,NULL,161319
991,0,NULL,NULL,NULL,0
992,0,NULL,NULL,NULL,158499
993,0,NULL,NULL,NULL,0
994,0,NULL,NULL,1,0
995,0,NULL,NULL,NULL,161172
996,11,NULL,NULL,1,0
997,0,NULL,NULL,NULL,158874
998,0,NULL,NULL,NULL,160794
999,0,NULL,NULL,NULL,159974
1000,0,NULL,NULL,NULL,161277
1001,0,NULL,NULL,NULL,161140
1002,0,NULL,NULL,NULL,161206
1003,0,NULL,NULL,NULL,161142
1004,36,NULL,NULL,46,0
1005,32,NULL,NULL,1,0
1006,0,NULL,NULL,NULL,0
1007,65,NULL,NULL,46,0
1008,58,NULL,NULL,1,0
1009,0,NULL,NULL,NULL,158724
1010,0,NULL,NULL,NULL,160092
1011,0,NULL,NULL,NULL,161231
1012,0,NULL,NULL,NULL,161268
1013,0,NULL,NULL,NULL,161163
1014,0,NULL,NULL,NULL,161268
1015,0,NULL,NULL,NULL,159676
1016,0,NULL,NULL,NULL,160439
1017,44,NULL,NULL,1,0
1018,0,NULL,NULL,NULL,160176
1019,0,NULL,NULL,NULL,160725
1020,0,NULL,NULL,NULL,157865
1021,0,NULL,NULL,NULL,161199
1022,0,NULL,NULL,NULL,161213
1023,0,NULL,NULL,NULL,161199
1024,0,NULL,NULL,1,0
1025,0,NULL,NULL,NULL,161199
1026,0,NULL,NULL,NULL,161335
1027,0,NULL,NULL,NULL,161319
1028,0,NULL,NULL,NULL,161220
1029,0,NULL,NULL,NULL,161200
1030,0,NULL,NULL,NULL,160995
1031,0,NULL,NULL,NULL,161165
1032,0,NULL,NULL,NULL,161261
1033,0,NULL,NULL,NULL,161142
1034,0,NULL,NULL,NULL,161335
1035,0,NULL,NULL,NULL,161335
1036,0,NULL,NULL,NULL,161142
1037,0,NULL,NULL,NULL,160269
1038,0,NULL,NULL,NULL,161328
1039,0,NULL,NULL,NULL,159679
1040,0,NULL,NULL,NULL,161244
1041,0,NULL,NULL,NULL,161244
1042,4,NULL,NULL,1,0
1043,0,NULL,NULL,NULL,161335
1044,0,NULL,NULL,NULL,155650
1045,0,NULL,NULL,NULL,160445
1046,65,NULL,NULL,46,0
1047,0,NULL,NULL,NULL,161226
1048,0,NULL,NULL,NULL,159676
1049,0,NULL,NULL,NULL,0
1050,21,NULL,NULL,1,0
1051,77,NULL,NULL,46,0
1052,0,NULL,NULL,NULL,160801
1053,78,NULL,NULL,46,0
1054,0,NULL,NULL,NULL,155650
1055,0,NULL,NULL,NULL,161188
1056,13,NULL,NULL,46,0
1057,0,NULL,NULL,NULL,0
1058,0,NULL,NULL,NULL,0
1059,0,NULL,NULL,NULL,160996
1060,0,NULL,NULL,NULL,155650
1061,0,NULL,NULL,NULL,0
1062,0,NULL,NULL,NULL,161140
1063,12,NULL,NULL,8,0
1064,0,NULL,NULL,NULL,161205
1065,0,NULL,NULL,NULL,161329
1066,0,NULL,NULL,NULL,161198
1067,0,NULL,NULL,NULL,161220
1068,0,NULL,NULL,NULL,159596
1069,0,NULL,NULL,NULL,160860
1070,0,NULL,NULL,NULL,161335
1071,0,NULL,NULL,NULL,159707
1072,0,NULL,NULL,NULL,161335
1073,0,NULL,NULL,NULL,161224
1074,0,NULL,NULL,NULL,161224
1075,0,NULL,NULL,NULL,159707
1076,0,NULL,NULL,NULL,159707
1077,0,NULL,NULL,NULL,159707
1078,0,NULL,NULL,NULL,161261
1079,0,NULL,NULL,NULL,161206
1080,0,NULL,NULL,NULL,160074
1081,0,NULL,NULL,NULL,161287
1082,0,NULL,NULL,NULL,160685
1083,0,NULL,NULL,NULL,160008
1084,0,NULL,NULL,NULL,161113
1085,0,NULL,NULL,NULL,160008
1086,0,NULL,NULL,NULL,158349
1087,0,NULL,NULL,NULL,160984
1088,0,NULL,NULL,NULL,160780
1089,0,NULL,NULL,NULL,160684
1090,0,NULL,NULL,NULL,0
1091,0,NULL,NULL,NULL,161335
1092,0,NULL,NULL,NULL,161184
1093,0,NULL,NULL,NULL,159707
1094,0,NULL,NULL,NULL,161244
1095,0,NULL,NULL,NULL,161059
1096,0,NULL,NULL,NULL,160830
1097,0,NULL,NULL,NULL,160010
1098,0,NULL,NULL,NULL,161350
1099,33,NULL,NULL,1,0
1100,0,NULL,NULL,NULL,0
1101,0,NULL,NULL,NULL,154287
1102,0,NULL,NULL,NULL,160779
1103,0,NULL,NULL,NULL,0
1104,0,NULL,NULL,NULL,161166
1105,0,NULL,NULL,NULL,161106
1106,65,NULL,NULL,46,0
1107,0,NULL,NULL,NULL,160830
1108,0,NULL,NULL,NULL,161167
1109,67,NULL,NULL,46,0
1110,0,NULL,NULL,NULL,160779
1111,0,NULL,NULL,NULL,161096
1112,0,NULL,NULL,NULL,161012
1113,0,NULL,NULL,NULL,161335
1114,0,NULL,NULL,NULL,161328
1115,74,NULL,NULL,1,0
1116,0,NULL,NULL,NULL,160736
1117,0,NULL,NULL,NULL,160736
1118,0,NULL,NULL,NULL,161287
1119,0,NULL,NULL,NULL,159608
1120,0,NULL,NULL,NULL,0
1121,0,NULL,NULL,NULL,161244
1122,0,NULL,NULL,NULL,161244
1123,0,NULL,NULL,NULL,123638
1124,0,NULL,NULL,NULL,160779
1125,0,NULL,NULL,46,0
1126,0,NULL,NULL,NULL,0
1127,0,NULL,NULL,NULL,161233
1128,0,NULL,NULL,NULL,161246
1129,0,NULL,NULL,NULL,123638
1130,0,NULL,NULL,NULL,160834
1131,6,NULL,NULL,46,0
1132,0,NULL,NULL,46,0
1133,61,NULL,NULL,46,0
1134,0,NULL,NULL,NULL,161264
1135,0,NULL,NULL,NULL,161328
1136,13,NULL,NULL,1,0
1137,0,NULL,NULL,NULL,160995
1138,0,NULL,NULL,NULL,161021
1139,0,NULL,NULL,NULL,161144
1140,0,NULL,NULL,NULL,160439
1141,0,NULL,NULL,NULL,0
1142,0,NULL,NULL,NULL,158894
1143,0,NULL,NULL,NULL,161178
1144,0,NULL,NULL,NULL,161021
1145,0,NULL,NULL,NULL,0
1146,0,NULL,NULL,NULL,155650
1147,0,NULL,NULL,NULL,161329
1148,0,NULL,NULL,NULL,161244
1149,0,NULL,NULL,NULL,160619
1150,0,NULL,NULL,NULL,160589
1151,0,NULL,NULL,NULL,0
1152,0,NULL,NULL,NULL,160974
1153,0,NULL,NULL,NULL,160889
1154,0,NULL,NULL,NULL,159608
1155,0,NULL,NULL,NULL,159707
1156,65,NULL,NULL,1,0
1157,0,NULL,NULL,NULL,160853
1158,23,NULL,NULL,1,0
1159,0,NULL,NULL,NULL,161032
1160,0,NULL,NULL,NULL,160998
1161,0,NULL,NULL,NULL,160445
1162,0,NULL,NULL,NULL,161064
1163,0,NULL,NULL,1,0
1164,0,NULL,NULL,NULL,160588
1165,0,NULL,NULL,NULL,161328
1166,0,NULL,NULL,NULL,161244
1167,0,NULL,NULL,NULL,154287
1168,0,NULL,NULL,NULL,159707
1169,0,NULL,NULL,NULL,161189
1170,0,NULL,NULL,NULL,155650
1171,0,NULL,NULL,NULL,160736
1172,0,NULL,NULL,46,0
1173,33,NULL,NULL,1,0
1174,65,NULL,NULL,46,0
1175,0,NULL,NULL,NULL,160875
1176,0,NULL,NULL,NULL,160853
1177,0,NULL,NULL,NULL,123638
1178,0,NULL,NULL,NULL,161066
1179,0,NULL,NULL,NULL,161244
1180,0,NULL,NULL,NULL,0
1181,0,NULL,NULL,NULL,160945
1182,0,NULL,NULL,NULL,0
1183,0,NULL,NULL,NULL,156166
1184,0,NULL,NULL,NULL,159554
1185,0,NULL,NULL,NULL,159707
1186,13,NULL,NULL,8,0
1187,0,NULL,NULL,NULL,161287
1188,0,NULL,NULL,NULL,0
1189,65,NULL,NULL,46,0
1190,0,NULL,NULL,NULL,161281
1191,0,NULL,NULL,NULL,161287
1192,0,NULL,NULL,NULL,158325
1193,0,NULL,NULL,NULL,160445
1194,0,NULL,NULL,NULL,161360
1195,0,NULL,NULL,NULL,161138
1196,0,NULL,NULL,NULL,159707
1197,0,NULL,NULL,NULL,161285
1198,0,NULL,NULL,NULL,0
1199,0,NULL,NULL,NULL,161097
1200,0,NULL,NULL,NULL,161171
1201,0,NULL,NULL,NULL,160830
1202,0,NULL,NULL,NULL,161012
1203,17,NULL,NULL,7,0
1204,61,NULL,NULL,46,0
1205,20,NULL,NULL,1,0
1206,16,NULL,NULL,1,0
1207,0,NULL,NULL,NULL,160934
1208,0,NULL,NULL,NULL,0
1209,0,NULL,NULL,NULL,161244
1210,0,NULL,NULL,NULL,160602
1211,0,NULL,NULL,NULL,159707
1212,33,NULL,NULL,1,0
1213,0,NULL,NULL,NULL,161233
1214,0,NULL,NULL,NULL,161039
1215,0,NULL,NULL,NULL,156930
1216,65,NULL,NULL,46,0
1217,0,NULL,NULL,NULL,161076
1218,0,NULL,NULL,NULL,159676
1219,0,NULL,NULL,NULL,0
1220,0,NULL,NULL,NULL,0
1221,0,NULL,NULL,NULL,161185
1222,0,NULL,NULL,NULL,161138
1223,0,NULL,NULL,NULL,161209
1224,0,NULL,NULL,NULL,160527
1225,0,NULL,NULL,NULL,161226
1226,0,NULL,NULL,NULL,0
1227,0,NULL,NULL,NULL,159976
1228,65,NULL,NULL,7,0
1229,0,NULL,NULL,NULL,158314
1230,0,NULL,NULL,NULL,161171
1231,0,NULL,NULL,NULL,158275
1232,0,NULL,NULL,NULL,160736
1233,0,NULL,NULL,NULL,160869
1234,0,NULL,NULL,1,0
1235,0,NULL,NULL,NULL,161335
1236,0,NULL,NULL,NULL,155650
1237,0,NULL,NULL,NULL,161189
1238,0,NULL,NULL,NULL,161138
1239,0,NULL,NULL,NULL,158894
1240,0,NULL,NULL,NULL,0
1241,0,NULL,NULL,NULL,160936
1242,0,NULL,NULL,NULL,0
1243,0,NULL,NULL,NULL,161350
1244,0,NULL,NULL,NULL,161215
1245,0,NULL,NULL,NULL,161275
1246,0,NULL,NULL,NULL,0
1247,13,NULL,NULL,1,0
1248,0,NULL,NULL,NULL,32483
1249,0,NULL,NULL,NULL,160736
1250,0,NULL,NULL,NULL,160995
1251,0,NULL,NULL,NULL,161138
1252,0,NULL,NULL,NULL,160648
1253,0,NULL,NULL,NULL,160992
1254,0,NULL,NULL,NULL,159707
1255,0,NULL,NULL,NULL,160448
1256,0,NULL,NULL,NULL,160865
1257,0,NULL,NULL,NULL,160386
1258,0,NULL,NULL,NULL,0
1259,0,NULL,NULL,NULL,161189
1260,40,NULL,NULL,8,0
1261,0,NULL,NULL,NULL,160830
1262,0,NULL,NULL,NULL,159707
1263,11,NULL,NULL,1,0
1264,65,NULL,NULL,NULL,0
1265,0,NULL,NULL,NULL,158266
1266,0,NULL,NULL,NULL,160869
1267,0,NULL,NULL,NULL,125899
1268,0,NULL,NULL,NULL,161060
1269,0,NULL,NULL,NULL,161313
1270,0,NULL,NULL,NULL,160860
1271,0,NULL,NULL,NULL,161107
1272,0,NULL,NULL,NULL,160794
1273,0,NULL,NULL,NULL,148792
1274,0,NULL,NULL,NULL,161164
1275,0,NULL,NULL,NULL,160613
1276,0,NULL,NULL,NULL,160884
1277,13,NULL,NULL,NULL,0
1278,0,NULL,NULL,NULL,161222
1279,0,NULL,NULL,NULL,161144
1280,0,NULL,NULL,NULL,160966
1281,0,NULL,NULL,NULL,158339
1282,11,NULL,NULL,1,0
1283,0,NULL,NULL,NULL,0
1284,0,NULL,NULL,NULL,159707
1285,0,NULL,NULL,NULL,159371
1286,0,NULL,NULL,NULL,155650
1287,0,NULL,NULL,NULL,159707
1288,0,NULL,NULL,NULL,160830
1289,33,NULL,NULL,1,0
1290,0,NULL,NULL,NULL,161335
1291,0,NULL,NULL,NULL,161081
1292,0,NULL,NULL,NULL,161076
1293,0,NULL,NULL,NULL,158271
1294,0,NULL,NULL,NULL,161329
1295,0,NULL,NULL,NULL,160736
1296,0,NULL,NULL,NULL,0
1297,0,NULL,NULL,NULL,0
1298,0,NULL,NULL,NULL,0
1299,0,NULL,NULL,NULL,159543
1300,0,NULL,NULL,NULL,161199
1301,0,NULL,NULL,NULL,161146
1302,0,NULL,NULL,NULL,161335
1303,0,NULL,NULL,NULL,160588
1304,65,NULL,NULL,46,0
1305,0,NULL,NULL,NULL,0
1306,0,NULL,NULL,NULL,159707
1307,0,NULL,NULL,NULL,161124
1308,0,NULL,NULL,NULL,159976
1309,0,NULL,NULL,NULL,161184
1310,40,NULL,NULL,1,0
1311,13,NULL,NULL,1,0
1312,0,NULL,NULL,NULL,128423
1313,40,NULL,NULL,1,0
1314,0,NULL,NULL,NULL,161352
1315,0,NULL,NULL,NULL,160992
1316,0,NULL,NULL,NULL,161140
1317,0,NULL,NULL,NULL,160792
1318,0,NULL,NULL,NULL,0
1319,0,NULL,NULL,NULL,159543
1320,0,NULL,NULL,NULL,161244
1321,23,NULL,NULL,1,0
1322,0,NULL,NULL,NULL,158621
1323,0,NULL,NULL,NULL,161335
1324,0,NULL,NULL,NULL,161138
1325,0,NULL,NULL,NULL,160795
1326,0,NULL,NULL,NULL,161185
1327,0,NULL,NULL,NULL,161185
1328,0,NULL,NULL,7,0
1329,0,NULL,NULL,NULL,160551
1330,65,NULL,NULL,46,0
1331,0,NULL,NULL,NULL,161389
1332,0,NULL,NULL,NULL,161078
1333,0,NULL,NULL,NULL,161291
1334,0,NULL,NULL,NULL,0
1335,0,NULL,NULL,NULL,161351
1336,0,NULL,NULL,NULL,161290
1337,32,NULL,NULL,8,0
1338,0,NULL,NULL,NULL,161351
1339,13,NULL,NULL,1,0
1340,16,NULL,NULL,1,0
1341,0,NULL,NULL,NULL,161097
1342,0,NULL,NULL,NULL,161196
1343,0,NULL,NULL,NULL,159629
1344,0,NULL,NULL,NULL,160944
1345,0,NULL,NULL,NULL,140154
1346,65,NULL,NULL,46,0
1347,0,NULL,NULL,NULL,159707
1348,0,NULL,NULL,NULL,161025
1349,36,NULL,NULL,1,0
1350,0,NULL,NULL,NULL,161184
1351,0,NULL,NULL,NULL,161166
1352,0,NULL,NULL,NULL,160736
1353,0,NULL,NULL,NULL,0
1354,18,NULL,NULL,1,0
1355,0,NULL,NULL,NULL,161392
1356,0,NULL,NULL,NULL,161318
1357,0,NULL,NULL,NULL,161392
1358,0,NULL,NULL,NULL,160527
1359,6,NULL,NULL,1,0
1360,65,NULL,NULL,7,0
1361,0,NULL,NULL,NULL,161171
1362,0,NULL,NULL,NULL,159707
1363,61,NULL,NULL,46,0
1364,0,NULL,NULL,NULL,0
1365,0,NULL,NULL,NULL,159554
1366,0,NULL,NULL,NULL,158275
1367,0,NULL,NULL,NULL,161050
1368,0,NULL,NULL,NULL,161350
1369,0,NULL,NULL,NULL,161211
1370,0,NULL,NULL,NULL,159554
1371,0,NULL,NULL,NULL,155650
1372,0,NULL,NULL,NULL,159707
1373,13,NULL,NULL,1,0
1374,0,NULL,NULL,NULL,161219
1375,0,NULL,NULL,NULL,161209
1376,0,NULL,NULL,NULL,160836
1377,15,NULL,NULL,1,0
1378,0,NULL,NULL,NULL,160008
1379,0,NULL,NULL,NULL,158340
1380,0,NULL,NULL,NULL,160630
1381,0,NULL,NULL,NULL,160630
1382,0,NULL,NULL,NULL,155650
1383,0,NULL,NULL,NULL,160650
1384,61,NULL,NULL,1,0
1385,0,NULL,NULL,NULL,0
1386,0,NULL,NULL,NULL,153801
1387,0,NULL,NULL,NULL,160861
1388,0,NULL,NULL,NULL,0
1389,0,NULL,NULL,NULL,148519
1390,0,NULL,NULL,NULL,0
1391,0,NULL,NULL,NULL,158258
1392,0,NULL,NULL,NULL,161097
1393,0,NULL,NULL,NULL,0
1394,0,NULL,NULL,NULL,0
1395,16,NULL,NULL,NULL,0
1396,0,NULL,NULL,NULL,161138
1397,0,NULL,NULL,NULL,0
1398,0,NULL,NULL,NULL,0
1399,0,NULL,NULL,NULL,160355
1400,0,NULL,NULL,NULL,161277
1401,0,NULL,NULL,NULL,154287
1402,0,NULL,NULL,NULL,0
1403,0,NULL,NULL,NULL,161209
1404,0,NULL,NULL,NULL,161264
1405,61,NULL,NULL,NULL,0
1406,13,NULL,NULL,1,0
1407,0,NULL,NULL,NULL,0
1408,13,NULL,NULL,7,0
1409,0,NULL,NULL,NULL,158897
1410,0,NULL,NULL,NULL,0
1411,0,NULL,NULL,NULL,161045
1412,50,NULL,NULL,1,0
1413,13,NULL,NULL,7,0
1414,0,NULL,NULL,NULL,161329
1415,0,NULL,NULL,NULL,161025
1416,0,NULL,NULL,NULL,0
1417,65,NULL,NULL,1,0
1418,32,NULL,NULL,1,0
1419,0,NULL,NULL,NULL,161198
1420,0,NULL,NULL,NULL,161170
1421,0,NULL,NULL,NULL,154284
1422,65,NULL,NULL,7,0
1423,0,NULL,NULL,7,0
1424,0,NULL,NULL,NULL,161429
1425,0,NULL,NULL,NULL,161352
1426,0,NULL,NULL,NULL,159554
1427,65,NULL,NULL,1,0
1428,64,NULL,NULL,1,0
1429,0,NULL,NULL,NULL,158275
1430,0,NULL,NULL,NULL,159554
1431,0,NULL,NULL,NULL,161272
1432,0,NULL,NULL,NULL,161171
1433,65,NULL,NULL,7,0
1434,0,NULL,NULL,NULL,161050
1435,0,NULL,NULL,NULL,158894
1436,0,NULL,NULL,NULL,161393
1437,0,NULL,NULL,NULL,160736
1438,3,NULL,NULL,1,0
1439,0,NULL,NULL,NULL,159818
1440,0,NULL,NULL,NULL,161155
1441,0,NULL,NULL,NULL,161050
1442,0,NULL,NULL,NULL,161077
1443,0,NULL,NULL,NULL,0
1444,0,NULL,NULL,NULL,159676
1445,13,NULL,NULL,1,0
1446,0,NULL,NULL,NULL,161360
1447,0,NULL,NULL,NULL,161050
1448,13,NULL,NULL,1,0
1449,13,NULL,NULL,1,0
1450,11,NULL,NULL,1,0
1451,0,NULL,NULL,NULL,155650
1452,0,NULL,NULL,NULL,161278
1453,0,NULL,NULL,NULL,161278
1454,0,NULL,NULL,NULL,161284
1455,0,NULL,NULL,NULL,159776
1456,0,NULL,NULL,NULL,161421
1457,0,NULL,NULL,NULL,159707
1458,0,NULL,NULL,NULL,159707
1459,0,NULL,NULL,NULL,160205
1460,65,NULL,NULL,1,0
1461,0,NULL,NULL,NULL,161335
1462,0,NULL,NULL,NULL,159707
1463,0,NULL,NULL,NULL,159554
1464,0,NULL,NULL,NULL,159554
1465,0,NULL,NULL,NULL,0
1466,0,NULL,NULL,NULL,158894
1467,0,NULL,NULL,NULL,159676
1468,0,NULL,NULL,NULL,160750
1469,0,NULL,NULL,NULL,0
1470,0,NULL,NULL,1,0
1471,0,NULL,NULL,NULL,0
1472,0,NULL,NULL,NULL,0
1473,0,NULL,NULL,NULL,159676
1474,0,NULL,NULL,NULL,161405
1475,0,NULL,NULL,NULL,161032
1476,0,NULL,NULL,NULL,161189
1477,0,NULL,NULL,NULL,161076
1478,0,NULL,NULL,1,0
1479,44,NULL,NULL,1,0
1480,65,NULL,NULL,1,0
1481,0,NULL,NULL,NULL,161146
1482,15,NULL,NULL,46,156178
1483,0,NULL,NULL,NULL,160992
1484,13,NULL,NULL,1,0
1485,0,NULL,NULL,NULL,160794
1486,0,NULL,NULL,NULL,0
1487,0,NULL,NULL,NULL,161277
